0, Altura: 260, Velocidade: 100, Pressão: 254
514,3878, Altura: 201243, Velocidade: 154907, Pressão: 254
514,7211, Altura: 201373, Velocidade: 155007, Pressão: 254
515,0544, Altura: 201503, Velocidade: 155107, Pressão: 254
515,3878, Altura: 201633, Velocidade: 155207, Pressão: 254
515,7211, Altura: 201763, Velocidade: 155308, Pressão: 254
516,0544, Altura: 201893, Velocidade: 155408, Pressão: 254
516,3878, Altura: 202023, Velocidade: 155508, Pressão: 254
516,7211, Altura: 202153, Velocidade: 155608, Pressão: 254
517,0544, Altura: 202283, Velocidade: 155708, Pressão: 254
517,3878, Altura: 202413, Velocidade: 155808, Pressão: 254
517,7211, Altura: 202543, Velocidade: 155909, Pressão: 254
518,0544, Altura: 202673, Velocidade: 156009, Pressão: 254
518,3878, Altura: 202803, Velocidade: 156109, Pressão: 254
518,7211, Altura: 202933, Velocidade: 156209, Pressão: 254
519,0544, Altura: 203063, Velocidade: 156309, Pressão: 254
519,3878, Altura: 203193, Velocidade: 156409, Pressão: 254
519,7211, Altura: 203323, Velocidade: 156509, Pressão: 254
520,0544, Altura: 203453, Velocidade: 156609, Pressão: 254
520,3878, Altura: 203583, Velocidade: 156710, Pressão: 254
520,7211, Altura: 203713, Velocidade: 156810, Pressão: 254
521,0544, Altura: 203843, Velocidade: 156910, Pressão: 254
521,3878, Altura: 203973, Velocidade: 157010, Pressão: 254
521,7211, Altura: 204103, Velocidade: 157110, Pressão: 254
522,0544, Altura: 204233, Velocidade: 157210, Pressão: 254
522,3878, Altura: 204363, Velocidade: 157310, Pressão: 254
522,7211, Altura: 204493, Velocidade: 157411, Pressão: 254
523,0544, Altura: 204623, Velocidade: 157511, Pressão: 254
523,3878, Altura: 204753, Velocidade: 157611, Pressão: 254
523,7211, Altura: 204883, Velocidade: 157711, Pressão: 254
524,0544, Altura: 205013, Velocidade: 157811, Pressão: 254
524,3878, Altura: 205143, Velocidade: 157911, Pressão: 254
524,7211, Altura: 205273, Velocidade: 158011, Pressão: 254
525,0544, Altura: 205403, Velocidade: 158112, Pressão: 254
525,3878, Altura: 205533, Velocidade: 158212, Pressão: 254
525,7211, Altura: 205663, Velocidade: 158312, Pressão: 254
526,0544, Altura: 205793, Velocidade: 158412, Pressão: 254
526,3878, Altura: 205923, Velocidade: 158512, Pressão: 254
526,7211, Altura: 206053, Velocidade: 158612, Pressão: 254
527,0544, Altura: 206183, Velocidade: 158713, Pressão: 254
527,3878, Altura: 206313, Velocidade: 158813, Pressão: 254
527,7211, Altura: 206443, Velocidade: 158913, Pressão: 254
528,0544, Altura: 206573, Velocidade: 159013, Pressão: 254
528,3878, Altura: 206703, Velocidade: 159113, Pressão: 254
528,7211, Altura: 206833, Velocidade: 159213, Pressão: 254
529,0544, Altura: 206963, Velocidade: 159313, Pressão: 254
529,3878, Altura: 207093, Velocidade: 159413, Pressão: 254
529,7211, Altura: 207223, Velocidade: 159514, Pressão: 254
530,0544, Altura: 207353, Velocidade: 159614, Pressão: 254
530,3878, Altura: 207483, Velocidade: 159714, Pressão: 254
530,7211, Altura: 207613, Velocidade: 159814, Pressão: 254
531,0544, Altura: 207743, Velocidade: 159914, Pressão: 254
531,3878, Altura: 207873, Velocidade: 160014, Pressão: 254
531,7211, Altura: 208003, Velocidade: 160114, Pressão: 254
532,0544, Altura: 208133, Velocidade: 160215, Pressão: 254
532,3878, Altura: 208263, Velocidade: 160315, Pressão: 254
532,7211, Altura: 208393, Velocidade: 160415, Pressão: 254
533,0544, Altura: 208523, Velocidade: 160515, Pressão: 254
533,3878, Altura: 208653, Velocidade: 160615, Pressão: 254
533,7211, Altura: 208783, Velocidade: 160715, Pressão: 254
534,0544, Altura: 208913, Velocidade: 160816, Pressão: 254
534,3878, Altura: 209043, Velocidade: 160916, Pressão: 254
534,7211, Altura: 209173, Velocidade: 161016, Pressão: 254
535,0544, Altura: 209303, Velocidade: 161116, Pressão: 254
535,3878, Altura: 209433, Velocidade: 161216, Pressão: 254
535,7211, Altura: 209563, Velocidade: 161316, Pressão: 254
536,0544, Altura: 209693, Velocidade: 161416, Pressão: 254
536,3878, Altura: 209823, Velocidade: 161516, Pressão: 254
536,7211, Altura: 209953, Velocidade: 161617, Pressão: 254
537,0544, Altura: 210083, Velocidade: 161717, Pressão: 254
537,3878, Altura: 210213, Velocidade: 161817, Pressão: 254
537,7211, Altura: 210343, Velocidade: 161917, Pressão: 254
538,0544, Altura: 210473, Velocidade: 162017, Pressão: 254
538,3878, Altura: 210603, Velocidade: 162117, Pressão: 254
538,7211, Altura: 210733, Velocidade: 162217, Pressão: 254
539,0544, Altura: 210863, Velocidade: 162318, Pressão: 254
539,3878, Altura: 210993, Velocidade: 162418, Pressão: 254
539,7211, Altura: 211123, Velocidade: 162518, Pressão: 254
540,0544, Altura: 211253, Velocidade: 162618, Pressão: 254
540,3878, Altura: 211383, Velocidade: 162718, Pressão: 254
540,7211, Altura: 211513, Velocidade: 162818, Pressão: 254
541,0544, Altura: 211643, Velocidade: 162918, Pressão: 254
541,3878, Altura: 211773, Velocidade: 163019, Pressão: 254
541,7211, Altura: 211903, Velocidade: 163119, Pressão: 254
542,0544, Altura: 212033, Velocidade: 163219, Pressão: 254
542,3878, Altura: 212163, Velocidade: 163319, Pressão: 254
542,7211, Altura: 212293, Velocidade: 163419, Pressão: 254
543,0544, Altura: 212423, Velocidade: 163519, Pressão: 254
543,3878, Altura: 212553, Velocidade: 163619, Pressão: 254
543,7211, Altura: 212683, Velocidade: 163719, Pressão: 254
544,0544, Altura: 212813, Velocidade: 163820, Pressão: 254
544,3878, Altura: 212943, Velocidade: 163920, Pressão: 254
544,7211, Altura: 213073, Velocidade: 164020, Pressão: 254
545,0544, Altura: 213203, Velocidade: 164120, Pressão: 254
545,3878, Altura: 213333, Velocidade: 164220, Pressão: 254
545,7211, Altura: 213463, Velocidade: 164320, Pressão: 254
546,0544, Altura: 213593, Velocidade: 164420, Pressão: 254
546,3878, Altura: 213723, Velocidade: 164521, Pressão: 254
546,7211, Altura: 213853, Velocidade: 164621, Pressão: 254
547,0544, Altura: 213983, Velocidade: 164721, Pressão: 254
547,3878, Altura: 214113, Velocidade: 164821, Pressão: 254
547,7211, Altura: 214243, Velocidade: 164921, Pressão: 254
548,0544, Altura: 214373, Velocidade: 165021, Pressão: 254
548,3878, Altura: 214504, Velocidade: 165121, Pressão: 254
548,7211, Altura: 214634, Velocidade: 165222, Pressão: 254
549,0544, Altura: 214764, Velocidade: 165322, Pressão: 254
549,3878, Altura: 214894, Velocidade: 165422, Pressão: 254
549,7211, Altura: 215024, Velocidade: 165522, Pressão: 254
550,0544, Altura: 215154, Velocidade: 165622, Pressão: 254
550,3878, Altura: 215284, Velocidade: 165722, Pressão: 254
550,7211, Altura: 215414, Velocidade: 165822, Pressão: 254
551,0544, Altura: 215544, Velocidade: 165923, Pressão: 254
551,3878, Altura: 215674, Velocidade: 166023, Pressão: 254
551,7211, Altura: 215804, Velocidade: 166123, Pressão: 254
552,0544, Altura: 215934, Velocidade: 166223, Pressão: 254
552,3878, Altura: 216064, Velocidade: 166323, Pressão: 254
552,7211, Altura: 216194, Velocidade: 166423, Pressão: 254
553,0544, Altura: 216324, Velocidade: 166523, Pressão: 254
553,3878, Altura: 216454, Velocidade: 166624, Pressão: 254
553,7211, Altura: 216584, Velocidade: 166724, Pressão: 254
554,0544, Altura: 216714, Velocidade: 166824, Pressão: 254
554,3878, Altura: 216844, Velocidade: 166924, Pressão: 254
554,7211, Altura: 216974, Velocidade: 167024, Pressão: 254
555,0544, Altura: 217104, Velocidade: 167124, Pressão: 254
555,3878, Altura: 217234, Velocidade: 167225, Pressão: 254
555,7211, Altura: 217364, Velocidade: 167325, Pressão: 254
556,0544, Altura: 217494, Velocidade: 167425, Pressão: 254
556,3878, Altura: 217624, Velocidade: 167525, Pressão: 254
556,7211, Altura: 217754, Velocidade: 167625, Pressão: 254
557,0544, Altura: 217884, Velocidade: 167725, Pressão: 254
557,3878, Altura: 218014, Velocidade: 167825, Pressão: 254
557,7211, Altura: 218144, Velocidade: 167925, Pressão: 254
558,0544, Altura: 218274, Velocidade: 168026, Pressão: 254
558,3878, Altura: 218404, Velocidade: 168126, Pressão: 254
558,7211, Altura: 218534, Velocidade: 168226, Pressão: 254
559,0544, Altura: 218664, Velocidade: 168326, Pressão: 254
559,3878, Altura: 218794, Velocidade: 168426, Pressão: 254
559,7211, Altura: 218924, Velocidade: 168526, Pressão: 254
560,0544, Altura: 219054, Velocidade: 168626, Pressão: 254
560,3878, Altura: 219184, Velocidade: 168727, Pressão: 254
560,7211, Altura: 219314, Velocidade: 168827, Pressão: 254
561,0544, Altura: 219444, Velocidade: 168927, Pressão: 254
561,3878, Altura: 219574, Velocidade: 169027, Pressão: 254
561,7211, Altura: 219704, Velocidade: 169127, Pressão: 254
562,0544, Altura: 219834, Velocidade: 169227, Pressão: 254
562,3878, Altura: 219964, Velocidade: 169327, Pressão: 254
562,7211, Altura: 220094, Velocidade: 169428, Pressão: 254
563,0544, Altura: 220224, Velocidade: 169528, Pressão: 254
563,3878, Altura: 220354, Velocidade: 169628, Pressão: 254
563,7211, Altura: 220484, Velocidade: 169728, Pressão: 254
564,0544, Altura: 220614, Velocidade: 169828, Pressão: 254
564,3878, Altura: 220744, Velocidade: 169928, Pressão: 254
564,7211, Altura: 220874, Velocidade: 170028, Pressão: 254
565,0544, Altura: 221004, Velocidade: 170129, Pressão: 254
565,3878, Altura: 221134, Velocidade: 170229, Pressão: 254
565,7211, Altura: 221264, Velocidade: 170329, Pressão: 254
566,0544, Altura: 221394, Velocidade: 170429, Pressão: 254
566,3878, Altura: 221524, Velocidade: 170529, Pressão: 254
566,7211, Altura: 221654, Velocidade: 170629, Pressão: 254
567,0544, Altura: 221784, Velocidade: 170729, Pressão: 254
567,3878, Altura: 221914, Velocidade: 170830, Pressão: 254
567,7211, Altura: 222044, Velocidade: 170930, Pressão: 254
568,0544, Altura: 222174, Velocidade: 171030, Pressão: 254
568,3878, Altura: 222304, Velocidade: 171130, Pressão: 254
568,7211, Altura: 222434, Velocidade: 171230, Pressão: 254
569,0544, Altura: 222564, Velocidade: 171330, Pressão: 254
569,3878, Altura: 222694, Velocidade: 171430, Pressão: 254
569,7211, Altura: 222824, Velocidade: 171531, Pressão: 254
570,0544, Altura: 222954, Velocidade: 171631, Pressão: 254
570,3878, Altura: 223084, Velocidade: 171731, Pressão: 254
570,7211, Altura: 223214, Velocidade: 171831, Pressão: 254
571,0544, Altura: 223344, Velocidade: 171931, Pressão: 254
571,3878, Altura: 223474, Velocidade: 172031, Pressão: 254
571,7211, Altura: 223604, Velocidade: 172131, Pressão: 254
572,0544, Altura: 223734, Velocidade: 172231, Pressão: 254
572,3878, Altura: 223864, Velocidade: 172332, Pressão: 254
572,7211, Altura: 223994, Velocidade: 172432, Pressão: 254
573,0544, Altura: 224124, Velocidade: 172532, Pressão: 254
573,3878, Altura: 224254, Velocidade: 172632, Pressão: 254
573,7211, Altura: 224384, Velocidade: 172732, Pressão: 254
574,0544, Altura: 224514, Velocidade: 172832, Pressão: 254
574,3878, Altura: 224644, Velocidade: 172932, Pressão: 254
574,7211, Altura: 224774, Velocidade: 173033, Pressão: 254
575,0544, Altura: 224904, Velocidade: 173133, Pressão: 254
575,3878, Altura: 225034, Velocidade: 173233, Pressão: 254
575,7211, Altura: 225164, Velocidade: 173333, Pressão: 254
576,0544, Altura: 225294, Velocidade: 173433, Pressão: 254
576,3878, Altura: 225424, Velocidade: 173533, Pressão: 254
576,7211, Altura: 225554, Velocidade: 173633, Pressão: 254
577,0544, Altura: 225684, Velocidade: 173733, Pressão: 254
577,3878, Altura: 225814, Velocidade: 173834, Pressão: 254
577,7211, Altura: 225944, Velocidade: 173934, Pressão: 254
578,0544, Altura: 226074, Velocidade: 174034, Pressão: 254
578,3878, Altura: 226204, Velocidade: 174134, Pressão: 254
578,7211, Altura: 226334, Velocidade: 174234, Pressão: 254
579,0544, Altura: 226464, Velocidade: 174334, Pressão: 254
579,3878, Altura: 226594, Velocidade: 174435, Pressão: 254
579,7211, Altura: 226724, Velocidade: 174535, Pressão: 254
580,0544, Altura: 226854, Velocidade: 174635, Pressão: 254
580,3878, Altura: 226984, Velocidade: 174735, Pressão: 254
580,7211, Altura: 227114, Velocidade: 174835, Pressão: 254
581,0544, Altura: 227244, Velocidade: 174935, Pressão: 254
581,3878, Altura: 227374, Velocidade: 175035, Pressão: 254
581,7211, Altura: 227504, Velocidade: 175136, Pressão: 254
582,0544, Altura: 227634, Velocidade: 175236, Pressão: 254
582,3878, Altura: 227764, Velocidade: 175336, Pressão: 254
582,7211, Altura: 227894, Velocidade: 175436, Pressão: 254
583,0544, Altura: 228024, Velocidade: 175536, Pressão: 254
583,3878, Altura: 228154, Velocidade: 175636, Pressão: 254
583,7211, Altura: 228284, Velocidade: 175736, Pressão: 254
584,0544, Altura: 228414, Velocidade: 175836, Pressão: 254
584,3878, Altura: 228544, Velocidade: 175937, Pressão: 254
584,7211, Altura: 228674, Velocidade: 176037, Pressão: 254
585,0544, Altura: 228804, Velocidade: 176137, Pressão: 254
585,3878, Altura: 228934, Velocidade: 176237, Pressão: 254
585,7211, Altura: 229064, Velocidade: 176337, Pressão: 254
586,0544, Altura: 229194, Velocidade: 176437, Pressão: 254
586,3878, Altura: 229324, Velocidade: 176538, Pressão: 254
586,7211, Altura: 229454, Velocidade: 176638, Pressão: 254
587,0544, Altura: 229584, Velocidade: 176738, Pressão: 254
587,3878, Altura: 229714, Velocidade: 176838, Pressão: 254
587,7211, Altura: 229844, Velocidade: 176938, Pressão: 254
588,0544, Altura: 229974, Velocidade: 177038, Pressão: 254
588,3878, Altura: 230104, Velocidade: 177138, Pressão: 254
588,7211, Altura: 230234, Velocidade: 177239, Pressão: 254
589,0544, Altura: 230364, Velocidade: 177339, Pressão: 254
589,3878, Altura: 230494, Velocidade: 177439, Pressão: 254
589,7211, Altura: 230624, Velocidade: 177539, Pressão: 254
590,0544, Altura: 230754, Velocidade: 177639, Pressão: 254
590,3878, Altura: 230884, Velocidade: 177739, Pressão: 254
590,7211, Altura: 231014, Velocidade: 177839, Pressão: 254
591,0544, Altura: 231144, Velocidade: 177940, Pressão: 254
591,3878, Altura: 231274, Velocidade: 178040, Pressão: 254
591,7211, Altura: 231404, Velocidade: 178140, Pressão: 254
592,0544, Altura: 231534, Velocidade: 178240, Pressão: 254
592,3878, Altura: 231664, Velocidade: 178340, Pressão: 254
592,7211, Altura: 231794, Velocidade: 178440, Pressão: 254
593,0544, Altura: 231924, Velocidade: 178540, Pressão: 254
593,3878, Altura: 232054, Velocidade: 178640, Pressão: 254
593,7211, Altura: 232184, Velocidade: 178741, Pressão: 254
594,0544, Altura: 232314, Velocidade: 178841, Pressão: 254
594,3878, Altura: 232444, Velocidade: 178941, Pressão: 254
594,7211, Altura: 232574, Velocidade: 179041, Pressão: 254
595,0544, Altura: 232704, Velocidade: 179141, Pressão: 254
595,3878, Altura: 232834, Velocidade: 179241, Pressão: 254
595,7211, Altura: 232964, Velocidade: 179342, Pressão: 254
596,0544, Altura: 233094, Velocidade: 179442, Pressão: 254
596,3878, Altura: 233224, Velocidade: 179542, Pressão: 254
596,7211, Altura: 233354, Velocidade: 179642, Pressão: 254
597,0544, Altura: 233484, Velocidade: 179742, Pressão: 254
597,3878, Altura: 233614, Velocidade: 179842, Pressão: 254
597,7211, Altura: 233744, Velocidade: 179942, Pressão: 254
598,0544, Altura: 233874, Velocidade: 180042, Pressão: 254
598,3878, Altura: 234004, Velocidade: 180143, Pressão: 254
598,7211, Altura: 234134, Velocidade: 180243, Pressão: 254
599,0544, Altura: 234264, Velocidade: 180343, Pressão: 254
599,3878, Altura: 234394, Velocidade: 180443, Pressão: 254
599,7211, Altura: 234524, Velocidade: 180543, Pressão: 254
600,0544, Altura: 234654, Velocidade: 180643, Pressão: 254
600,3878, Altura: 234784, Velocidade: 180743, Pressão: 254
600,7211, Altura: 234914, Velocidade: 180844, Pressão: 254
601,0544, Altura: 235044, Velocidade: 180944, Pressão: 254
601,3878, Altura: 235174, Velocidade: 181044, Pressão: 254
601,7211, Altura: 235304, Velocidade: 181144, Pressão: 254
602,0544, Altura: 235434, Velocidade: 181244, Pressão: 254
602,3878, Altura: 235564, Velocidade: 181344, Pressão: 254
602,7211, Altura: 235694, Velocidade: 181444, Pressão: 254
603,0544, Altura: 235824, Velocidade: 181545, Pressão: 254
603,3878, Altura: 235954, Velocidade: 181645, Pressão: 254
603,7211, Altura: 236084, Velocidade: 181745, Pressão: 254
604,0544, Altura: 236214, Velocidade: 181845, Pressão: 254
604,3878, Altura: 236344, Velocidade: 181945, Pressão: 254
604,7211, Altura: 236474, Velocidade: 182045, Pressão: 254
605,0544, Altura: 236604, Velocidade: 182145, Pressão: 254
605,3878, Altura: 236734, Velocidade: 182245, Pressão: 254
605,7211, Altura: 236864, Velocidade: 182346, Pressão: 254
606,0544, Altura: 236994, Velocidade: 182446, Pressão: 254
606,3878, Altura: 237124, Velocidade: 182546, Pressão: 254
606,7211, Altura: 237254, Velocidade: 182646, Pressão: 254
607,0544, Altura: 237384, Velocidade: 182746, Pressão: 254
607,3878, Altura: 237514, Velocidade: 182846, Pressão: 254
607,7211, Altura: 237644, Velocidade: 182947, Pressão: 254
608,0544, Altura: 237774, Velocidade: 183047, Pressão: 254
608,3878, Altura: 237904, Velocidade: 183147, Pressão: 254
608,7211, Altura: 238034, Velocidade: 183247, Pressão: 254
609,0544, Altura: 238164, Velocidade: 183347, Pressão: 254
609,3878, Altura: 238294, Velocidade: 183447, Pressão: 254
609,7211, Altura: 238424, Velocidade: 183547, Pressão: 254
610,0544, Altura: 238554, Velocidade: 183647, Pressão: 254
610,3878, Altura: 238684, Velocidade: 183748, Pressão: 254
610,7211, Altura: 238814, Velocidade: 183848, Pressão: 254
611,0544, Altura: 238944, Velocidade: 183948, Pressão: 254
611,3878, Altura: 239074, Velocidade: 184048, Pressão: 254
611,7211, Altura: 239204, Velocidade: 184148, Pressão: 254
612,0544, Altura: 239334, Velocidade: 184248, Pressão: 254
612,3878, Altura: 239464, Velocidade: 184348, Pressão: 254
612,7211, Altura: 239594, Velocidade: 184449, Pressão: 254
613,0544, Altura: 239724, Velocidade: 184549, Pressão: 254
613,3878, Altura: 239854, Velocidade: 184649, Pressão: 254
613,7211, Altura: 239984, Velocidade: 184749, Pressão: 254
614,0544, Altura: 240114, Velocidade: 184849, Pressão: 254
